gene,genename,pred.perf.R2,n.snps.in.model,pred.perf.pval,cor,pred.perf.qval
ENSRNOG00000018145,Crat,0.0392067851107067,2,0.00273069180467823,0.198007032982939,0.00180115732164898
ENSRNOG00000015573,Ctbs,0.039061205315773,3,0.00278200801755504,0.197639078412578,0.00183427515917341
ENSRNOG00000024170,Phf5a,0.0390363687749276,9,0.00279085928841782,0.197576235349618,0.00183937916598931
ENSRNOG00000032788,Dysf,0.0389892987781717,2,0.00280771204353126,0.197457080850933,0.00184975057693751
ENSRNOG00000016680,Nsd1,0.0389456993126406,1,0.002823413670023,0.197346647583992,0.0018593556691546
ENSRNOG00000020288,Slc25a20,0.0388944754678437,2,0.0028419741464374,0.197216823490907,0.00187083507337679
ENSRNOG00000047867,Klhdc8b,0.0388872389805191,2,0.0028446061098606,0.197198476111047,0.00187182398846724
ENSRNOG00000043286,Cpne2,0.0388324099600844,2,0.00286462777885538,0.197059407184951,0.00188425044932674
ENSRNOG00000012165,Itprid1,0.0388080246406605,1,0.00287357801255041,0.196997524453127,0.00188938754068761
ENSRNOG00000060520,AABR07048387.1,0.0387974082821599,3,0.00287748337142009,0.196970577199134,0.00189120484961659
ENSRNOG00000036798,Dusp3,0.0387757120379542,4,0.00288548124252014,0.196915494661934,0.00189570942451582
ENSRNOG00000022804,Foxp4,0.0387229698644207,2,0.00290501707963705,0.196781528260202,0.00190778766088964
ENSRNOG00000009323,Fam214b,0.0386920368414538,2,0.00291653669425487,0.196702915182907,0.00191459398529351
ENSRNOG00000020310,Grik5,0.0386855889065226,1,0.00291894372884106,0.196686524466021,0.00191541522993659
ENSRNOG00000018410,Nfu1,0.0386762046006529,3,0.00292245049690623,0.196662667023136,0.00191695718540854
ENSRNOG00000001407,Tfr2,0.0386658273825372,4,0.00292633324333751,0.19663628195869,0.00191874444279588
ENSRNOG00000013059,Aste1,0.0386371561118053,2,0.00293708794493907,0.196563364113981,0.00192503432211969
ENSRNOG00000017824,Ncoa5,0.0386317359374383,2,0.00293912554442956,0.196549576284047,0.00192560809916118
ENSRNOG00000000858,Sapcd1,0.038609186697961,7,0.00294761775254571,0.19649220518372,0.00193040857583402
ENSRNOG00000020851,Aplp1,0.0385539391538181,4,0.00296852902885596,0.196351570286102,0.00194333535121062
ENSRNOG00000000440,Pbx2,0.0385468903381199,6,0.00297120774689188,0.196333619989343,0.00194432076039215
ENSRNOG00000050129,AABR07000137.1,0.0383499769904255,2,0.00304703216051665,0.195831501527271,0.00199315211252414
ENSRNOG00000027516,Ly6g5b,0.0383217566554726,3,0.00305805744280196,0.195759435674178,0.00199957465978856
ENSRNOG00000001892,Tbx1,0.038216180055473,3,0.00309966250275248,0.195489590657592,0.00202535492167188
ENSRNOG00000000169,Spata5l1,0.0382155075819673,2,0.00309992932785963,0.195487870677358,0.00202535492167188
ENSRNOG00000022307,Acap3,0.0381759828640409,2,0.00311565274421368,0.195386752017738,0.00203482552139098
ENSRNOG00000060770,AABR07036376.1,0.0381577533876392,2,0.00312293171600257,0.195340096722714,0.00203877578405946
ENSRNOG00000020460,Banf1,0.0381257071133007,3,0.0031357692682923,0.195258052620886,0.00204596099860695
ENSRNOG00000013828,Sirt3,0.0381241175759859,2,0.00313640741059681,0.19525398222824,0.00204596099860695
ENSRNOG00000038140,Nsd2,0.038116417049245,2,0.00313950074992204,0.195234261975825,0.002047172891582
ENSRNOG00000005589,Dhrs7,0.0380894518007302,2,0.0031503570814654,0.195165191058063,0.00205344385067854
ENSRNOG00000020280,Armc6,0.0380660614681867,2,0.003159804780084,-0.195105257407858,0.00205874052431968
ENSRNOG00000056932,7SK,0.0380631860284484,1,0.00316096818196251,-0.195097888323909,0.00205874052431968
ENSRNOG00000061939,LOC100911886,0.0379662161220521,4,0.00320045602030464,0.194849213809171,0.00208363993690386
ENSRNOG00000014479,Cttnbp2nl,0.0379417155063345,2,0.0032105115524907,0.194786332955715,0.00208936556907279
ENSRNOG00000002202,Sowahb,0.0379255868193927,2,0.00321714845960345,0.194744927583218,0.00209286277520308
ENSRNOG00000012162,Mpdu1,0.0378648775009258,4,0.00324225442232683,0.194588996351093,0.00210836725988629
ENSRNOG00000012035,Rnf181,0.037857909771059,2,0.00324514849082154,0.194571091817513,0.00210942133607389
ENSRNOG00000010133,Bpgm,0.037777565744648,3,0.00327870839405189,0.194364517710018,0.00213040026805672
ENSRNOG00000012436,Adh6,0.0377477835578469,1,0.00329123719399321,0.194287888345741,0.00213770276833055
ENSRNOG00000020369,Igf2,0.0376832038644835,2,0.00331857071846153,0.194121621321489,0.00215461164511919
ENSRNOG00000028254,Tmem141,0.0376542626119407,3,0.00333089434025706,0.194047062878933,0.00216176577960915
ENSRNOG00000008994,Arpc4,0.0376503185814387,3,0.00333257733683963,0.194036900051095,0.00216201120091432
ENSRNOG00000019891,Sgta,0.0376464910834503,3,0.00333421142647814,0.194027036990854,0.00216222471412281
ENSRNOG00000054285,U1,0.0375451426803789,1,0.00337777570662178,-0.193765690152769,0.00218961900715773
ENSRNOG00000015994,Cd3d,0.0375395399970612,4,0.00338020067585201,0.193751232246562,0.00219033403796369
ENSRNOG00000009299,Adra2c,0.0375003208121861,2,0.003397224863108,0.193649995642102,0.00220050494925484
ENSRNOG00000025372,Glce,0.0374629345487232,2,0.00341353391312157,0.193553441066603,0.00221020487227346
ENSRNOG00000016109,Neurl4,0.0373564802228694,4,0.0034604064183011,0.193278245601696,0.00223967880192397
ENSRNOG00000008622,Creb5,0.0372648522035429,2,0.00350127033504137,0.1930410635164,0.00226524229396282
ENSRNOG00000011157,Jak1,0.0372343907104966,2,0.00351496295797987,0.192962148387959,0.00227321348237041
ENSRNOG00000024288,Etv2,0.037014258570507,2,0.0036155325858824,0.192390900435824,0.00233734203668724
ENSRNOG00000017893,Baiap3,0.0369628781654894,3,0.00363942110306122,0.192257322787689,0.0023518676808038
ENSRNOG00000061176,Nudt3,0.0369571520922025,2,0.00364209319382118,0.19224243051991,0.00235267685933261
ENSRNOG00000000288,Scarf2,0.0369362969303195,2,0.00365184206582967,0.192188181037023,0.0023580550022176
ENSRNOG00000038835,Cd86,0.0369181151289539,2,0.00366036273761306,0.192140873134672,0.00236263619457405
ENSRNOG00000022777,Six1,0.0369052467363171,1,0.00366640546633823,0.192107383346703,0.0023656150162285
ENSRNOG00000011925,Fam83b,0.0368672686595617,4,0.00368429792509981,0.192008511945595,0.00237623415082348
ENSRNOG00000014555,Aox4,0.0368079068564309,1,0.00371244144884384,0.191853868494828,0.00239345400182875
ENSRNOG00000002244,Pdgfra,0.0367914113704375,1,0.0037203004265578,0.191810873962968,0.00239758786222334
ENSRNOG00000002843,Cxcl6,0.0367848153449004,2,0.00372344768050225,0.1917936791057,0.00239868316735214
ENSRNOG00000048267,Tor1aip2,0.0367746240676693,3,0.00372831566983094,0.191767108930779,0.00240088570564616
ENSRNOG00000010608,Cep162,0.0367275096518281,1,0.00375090405237068,0.191644226763626,0.00241449332156058
ENSRNOG00000030157,Dhx16,0.036718945582077,4,0.00375502478948229,0.191621881793487,0.00241620718258055
ENSRNOG00000015206,Alad,0.0366536842336522,2,0.00378657672336874,0.191451519277472,0.00243556373098868
ENSRNOG00000008165,Tpx2,0.0366277284484169,4,0.00379919981494083,0.191383720437285,0.00244273476217429
ENSRNOG00000021355,Ca6,0.0365989741187227,2,0.00381323350989282,0.191308583494632,0.00245080684031295
ENSRNOG00000012236,Hddc3,0.0365593012039759,2,0.00383268199692613,0.191204867103262,0.00246235145521641
ENSRNOG00000019604,Pld2,0.036448783744034,2,0.00388738944404296,0.190915645624014,0.00249653087277827
ENSRNOG00000012648,Ppp1r14d,0.0364414532624867,3,0.00389104586721609,0.190896446437556,0.00249791089166233
ENSRNOG00000048181,Zfp697,0.0363356359086969,1,0.00394421562446942,0.190619085898283,0.00253008341011577
ENSRNOG00000049090,LOC102550892,0.0363356359086969,1,0.00394421562446942,0.190619085898283,0.00253008341011577
ENSRNOG00000020615,Nap1l4,0.0363193322744922,3,0.00395247261643595,0.190576316142621,0.00253439881219426
ENSRNOG00000056768,AABR07035428.2,0.0362728810655259,2,0.00397609367464215,0.190454406789462,0.00254855878883747
ENSRNOG00000046139,Syt14,0.036255193249783,2,0.0039851255784001,0.190407965300255,0.00255336021255486
ENSRNOG00000052025,Tle5,0.0362303422964409,2,0.00399785018398534,0.19034269698741,0.00256052300743006
ENSRNOG00000025433,Cphx1,0.0362139679492849,2,0.00400625686106166,0.190299679319974,0.00256491581034515
ENSRNOG00000028439,Olr1667,0.0361743134569955,1,0.00402668969968367,-0.190195461189261,0.00257700172523252
ENSRNOG00000008133,Mfng,0.0361242205057242,1,0.00405265163801281,-0.19006372748561,0.00259261545554471
ENSRNOG00000005024,Cdkn2aipnl,0.0360847820648769,1,0.00407321044861114,0.189959948580949,0.00260476190790682
ENSRNOG00000021828,Coro1b,0.0360674494083427,2,0.00408227903895224,0.18991432123024,0.00260955398542818
ENSRNOG00000014600,Cib3,0.0360444809932858,5,0.00409432771556785,0.189853841133873,0.00261624662095977
ENSRNOG00000008781,Erg28,0.0360123040455996,3,0.00411126736969444,0.189769080847222,0.00262605819182196
ENSRNOG00000008320,Lypla1,0.0360059935388615,3,0.00411459784571068,0.189752453314474,0.00262673929193719
ENSRNOG00000014857,RGD1560065,0.0360042768518208,3,0.00411550432734794,0.189747929769526,0.00262673929193719
ENSRNOG00000046526,LOC100911489,0.0359906746965522,2,0.00412269395858333,0.18971208368618,0.00263031488829286
ENSRNOG00000016942,Wdr48,0.0358949561772727,1,0.00417364736587299,0.189459642608321,0.00266179865748996
ENSRNOG00000001794,Muc13,0.0358569504452785,3,0.00419405471601415,0.189359315707674,0.00267378454387276
ENSRNOG00000018958,Mt3,0.0358289448874726,5,0.00420915687744467,0.189285353071686,0.00268238035892492
ENSRNOG00000013553,Ngrn,0.0357096497032318,3,0.00427410513106567,0.188969970374215,0.00272272290044239
ENSRNOG00000018692,Mc4r,0.0356981586331057,3,0.00428041444269156,0.18893956344055,0.00272569416518034
ENSRNOG00000017699,Mill1,0.03569168672651,2,0.00428397206112595,0.188922435741523,0.00272691158931
ENSRNOG00000061263,AABR07050283.2,0.0355862426064772,1,0.00434235736207351,0.188643162098384,0.00276214986613253
ENSRNOG00000012383,Ndufc2,0.0355856900651802,3,0.00434266541601684,0.188641697578187,0.00276214986613253
ENSRNOG00000026277,Zc3h6,0.035524990393089,1,0.00437664156936436,0.188480742764583,0.00278269216716657
ENSRNOG00000013907,Sall1,0.0355191616688328,2,0.00437991824633333,0.188465279743598,0.00278370730434738
ENSRNOG00000010891,Lrrcc1,0.0354679195540501,2,0.00440883137827468,0.188329284908243,0.00280100895868003
ENSRNOG00000060107,Dnajb14,0.0353573124756289,4,0.00447189985768289,0.188035402187005,0.00283998853227659
ENSRNOG00000054603,Pacsin1,0.0352380299172119,1,0.00454093703937814,0.187717953103085,0.00288272735338337
ENSRNOG00000020742,Pcnx3,0.0352095855159737,8,0.0045575581907954,0.187642174139967,0.00289217086320819
ENSRNOG00000039891,Adgrg5,0.0351983468546988,2,0.00456414229817381,0.187612224694178,0.00289524019489922
ENSRNOG00000008591,Colec10,0.0351753562299194,1,0.00457764118025341,0.18755094302594,0.0029026918504184
ENSRNOG00000020946,Ccdc12,0.0351431506637749,1,0.00459661844569572,0.187465065182223,0.00291361033000541
ENSRNOG00000019215,LOC100911730,0.0351137067329963,1,0.0046140379547454,0.18738651694558,0.00292353343782054
ENSRNOG00000009153,Cidec,0.0350833855822006,3,0.00463204615468927,0.187305594102794,0.00293382182120455
ENSRNOG00000024967,Uqcrb,0.0349391366004785,2,0.00471869533571728,0.186920134283277,0.00298756120443115
ENSRNOG00000042522,Pheta2,0.0349093716337162,5,0.00473677777900938,0.186840497841651,0.00299786425929003
ENSRNOG00000000521,Cdkn1a,0.0348674772042011,2,0.00476234767236867,0.186728351366902,0.00301289637697877
ENSRNOG00000039086,Ccdc153,0.0348346361596887,2,0.0047824894109862,0.186640392626271,0.00302448421168381
ENSRNOG00000051204,Dop1b,0.0348181895800845,2,0.00479260859191861,0.18659632788478,0.00302972727745763
ENSRNOG00000009144,Lad1,0.0347978989058248,3,0.00480512277254777,0.186541949453266,0.00303647980542202
ENSRNOG00000017382,Snx33,0.0347604677437564,2,0.00482829499101798,0.186441593384514,0.00304995970330071
ENSRNOG00000052199,RGD1566138,0.0347362670265311,1,0.00484333682342161,0.186376680479429,0.00305829544426208
ENSRNOG00000012934,Arhgef7,0.0347235213606736,3,0.00485127785850151,0.186342484046643,0.00306214278719583
ENSRNOG00000022354,Pusl1,0.0347166154381758,2,0.00485558600649314,0.186323952937285,0.00306369498269888
ENSRNOG00000055583,Ttyh3,0.0346510051440494,2,0.00489670930870457,0.18614780456414,0.00308846615323256
ENSRNOG00000014087,Kifc3,0.034609688492035,3,0.00492278627969945,0.186036793382479,0.00310373201918118
ENSRNOG00000060701,AC130232.2,0.0345345830056457,2,0.00497054911031583,0.185834827213969,0.00313265363225857
ENSRNOG00000024640,Oacyl,0.0345262567642559,2,0.00497587289115404,0.185812423600404,0.00313481650887978
ENSRNOG00000017197,Pdgfb,0.0344993329471826,4,0.00499312741023975,0.185739960555564,0.00314449128935864
ENSRNOG00000024917,Flacc1,0.0343862524299125,1,0.00506625975093441,0.185435305241242,0.00318933518190471
ENSRNOG00000012303,Apobec2,0.0343658706492595,3,0.00507955595311116,0.185380340514466,0.00319649099610016
ENSRNOG00000003148,Timp2,0.0342968852249631,2,0.0051248214560222,0.185194182481424,0.00322375155708487
ENSRNOG00000018397,Dnph1,0.0342245869028625,3,0.00517269856111505,0.184998883517881,0.00325263362297652
ENSRNOG00000013554,Treml2,0.0342168275449282,1,0.00517786373288089,0.184977910964872,0.00325464636378095
ENSRNOG00000000471,B3galt4,0.034185975943917,3,0.00519845236359968,0.18489449949611,0.00326634861496829
ENSRNOG00000060675,AABR07055801.1,0.0341474635237048,2,0.00522426961022345,0.184790323133287,0.00328132605001895
ENSRNOG00000056126,AC110351.2,0.0341299893176761,2,0.00523602637035776,0.184743035911171,0.00328746419056145
ENSRNOG00000000517,Kctd20,0.034095394854777,2,0.00525938072982968,0.184649383575405,0.00330087653100587
ENSRNOG00000014727,Fahd1,0.0340519415509914,2,0.00528886492812501,0.184531681699895,0.00331812444850739
ENSRNOG00000036598,Tbc1d12,0.03401215781574,1,0.00531600579717857,0.184423853705913,0.0033338897094607
ENSRNOG00000058625,AABR07029221.1,0.0340033205187902,3,0.00532205378645642,0.184399892946797,0.00333641981795468
ENSRNOG00000001419,Cldn15,0.0339850073643443,4,0.00533460893927007,0.184350230171661,0.0033430258402519
ENSRNOG00000021139,Esrra,0.0339427453859193,8,0.00536369741111962,0.184235570360121,0.00335998384335012
ENSRNOG00000011927,Sdc3,0.0339212942726671,1,0.00537852331222829,0.184177344623781,0.00336799789538596
ENSRNOG00000018349,Polr1b,0.0339163232287165,2,0.00538196495259604,0.184163848864853,0.00336887983199489
ENSRNOG00000026770,Tspy26,0.0338959977899973,3,0.00539606020634811,0.184108657563943,0.00337642729033599
ENSRNOG00000047635,Tmem178b,0.0338825194352663,1,0.00540542773919946,0.184072049576426,0.0033810119336048
ENSRNOG00000008927,Hbp1,0.0338519022190196,3,0.00542676804679467,0.183988864388635,0.00339307907730967
ENSRNOG00000027139,Krt20,0.0337782793253383,2,0.00547843298909222,0.183788681167634,0.0034240904001229
ENSRNOG00000027847,Nxpe2,0.0337205615783394,3,0.00551928421513178,0.183631591994241,0.00344832217394644
ENSRNOG00000028100,Pex11g,0.033692722853662,1,0.00553909781864882,0.183555775865708,0.00345939681066162
ENSRNOG00000046538,LOC103694398,0.0336517454608053,4,0.00556839357919771,0.183444120812866,0.00347638287158388
ENSRNOG00000050163,LOC498300,0.0336268832604886,3,0.00558624454443033,0.18337634324113,0.0034862137709915
ENSRNOG00000029658,Rnf213,0.0335869593817792,2,0.00561503095730498,0.183267453143703,0.00350285919497505
ENSRNOG00000002889,Afp,0.0335517141364269,1,0.00564056863950847,0.183171269953634,0.00351746617666292
ENSRNOG00000056433,AC115420.3,0.0335322719800601,1,0.0056547061229572,-0.183118191286557,0.00352495566277924
ENSRNOG00000008749,Col5a1,0.0335175405144423,1,0.00566544206968225,0.183077962940498,0.00353031990820657
ENSRNOG00000000855,Lst1,0.0335050313037233,22,0.00567457468032818,0.183043796135579,0.00353468140547703
ENSRNOG00000000474,Rgl2,0.0334901206872763,2,0.00568547995002428,0.183003061961477,0.00354014339554236
ENSRNOG00000013956,Rnf38,0.0334692659293213,2,0.00570076820578606,0.18294607382866,0.00354832938412725
ENSRNOG00000047781,Slc25a23,0.0334197549739157,2,0.0057372306442948,0.182810708039534,0.00356968372309021
ENSRNOG00000046727,Abcc2,0.0334148696257876,2,0.00574084123628019,0.182797345784307,0.00357058940544481
ENSRNOG00000018514,Olr43,0.0333982993935209,1,0.00575310485754917,-0.182752016113423,0.00357687425054577
ENSRNOG00000056981,AABR07034956.1,0.0333744937997998,2,0.00577076978501304,0.182686873638474,0.00358651127190292
ENSRNOG00000018271,Scamp4,0.0333405267181949,2,0.00579607012158448,0.182593884668121,0.00360088466455725
ENSRNOG00000016807,Oat,0.033325849066594,2,0.00580703745746832,0.182553688175818,0.00360634605523018
ENSRNOG00000002903,Specc1,0.033169471958747,2,0.00592519662239306,0.182124880120062,0.00367834778256107
ENSRNOG00000038819,RGD1564308,0.0331226048368898,3,0.00596108139290425,0.181996167093952,0.00369819248084431
ENSRNOG00000011918,Vsx2,0.0331218943985742,1,0.0059616270438325,0.181994215288767,0.00369819248084431
ENSRNOG00000049471,Steap3,0.033116877282446,1,0.00596548187076492,0.181980431042588,0.00369919880721405
ENSRNOG00000046439,Vps37c,0.0329671089966852,2,0.00608172345297762,0.181568469169857,0.00376986940126064
ENSRNOG00000037613,Kdm6b,0.0329060438592174,4,0.0061297743874452,0.181400231144333,0.00379823370387669
ENSRNOG00000010086,Plagl2,0.032848413849426,3,0.00617547482030463,0.181241313859247,0.0038251208867442
ENSRNOG00000012552,Ints4,0.0327949146153697,4,0.00621820831243769,0.181093662548886,0.00385015092294978
ENSRNOG00000014635,Clta,0.0327390776246226,2,0.00626312853375175,0.180939430817671,0.00387651571846777
ENSRNOG00000013892,Cby1,0.032712751410561,4,0.00628442152251258,0.180866667494486,0.003888242389133
ENSRNOG00000010636,Coa7,0.0327067311301825,3,0.00628930109450707,0.180850023860055,0.00388980893009203
ENSRNOG00000000481,Cuta,0.0326864301479344,12,0.0063057837963263,0.180793888580158,0.00389854793166781
ENSRNOG00000001877,Med15,0.0325801445307336,2,0.00639279565245017,0.180499707841131,0.0039508687669306
ENSRNOG00000001410,Gigyf1,0.0325535750993046,2,0.00641473634861363,0.180426093177524,0.00396295037135532
ENSRNOG00000051499,Tcf3,0.0324972997042455,1,0.00646146004040365,0.180270074344705,0.0039903279129865
ENSRNOG00000005250,Abcg5,0.0324888796230014,3,0.00646848055598866,0.180246718757933,0.00399317516556132
ENSRNOG00000048113,Cbx8,0.0324846483367792,2,0.00647201144438774,0.180234980891,0.00399386685449214
ENSRNOG00000055042,Gprin2,0.032403445069177,5,0.0065401528091423,0.180009569382233,0.00403441419545399
ENSRNOG00000062262,Krtdap,0.0323639531750836,1,0.00657355447566052,-0.179899842065199,0.00405350950617272
ENSRNOG00000019712,Ints11,0.0323062374705508,3,0.00662268067629219,0.179739359825695,0.00408228336146471
ENSRNOG00000029785,Cdc26,0.0322893445224512,2,0.00663712978540804,0.179692360779336,0.00408966847571252
ENSRNOG00000021060,Fam187b,0.0321593554124947,3,0.00674938771223241,0.179330296973196,0.00415729355923638
ENSRNOG00000009686,Aqp7,0.0321331204137505,1,0.00677227641902461,-0.17925713490333,0.00416943297838539
ENSRNOG00000016722,Xpo6,0.0321310010258989,3,0.00677412890756946,0.179251223220091,0.00416943297838539
ENSRNOG00000052772,AC096030.2,0.0320772436381124,4,0.00682128858502253,0.179101210599237,0.00419690043106156
ENSRNOG00000000096,Pdzk1,0.0320724219544104,4,0.0068255347221387,0.179087749314157,0.00419795409156041
ENSRNOG00000014180,Prickle4,0.0320381192065699,4,0.00685582028903675,0.178991952910096,0.00421501623153245
ENSRNOG00000015925,Zfp131,0.0319606133400019,2,0.00692475192831584,0.178775315242351,0.00425581683288066
ENSRNOG00000020134,Upf1,0.0319522730873499,6,0.00693221126123585,0.178751987645872,0.0042588215111456
ENSRNOG00000007483,Ccnf,0.0319025579172573,5,0.00697684464599535,0.178612871644955,0.00428444156295605
ENSRNOG00000010004,Ripply2,0.0319000705502184,1,0.00697908539479781,0.178605908497503,0.00428444156295605
ENSRNOG00000019169,RGD1562218,0.0318889574521707,3,0.0069891055608213,0.178574795120058,0.00428900380716761
ENSRNOG00000016486,Nop58,0.0318659965046132,4,0.0070098545956735,0.178510494102204,0.00430014421958989
ENSRNOG00000021202,Rtn3,0.0318282103714296,3,0.00704413666585536,0.178404625420502,0.00431957505542488
ENSRNOG00000040300,Raet1e,0.0317939248271677,2,0.00707538981358833,0.17830851024886,0.00433713481843977
ENSRNOG00000002186,Nudt9,0.031713115266554,2,0.00714960939330983,0.178081765676764,0.00438100979533618
ENSRNOG00000029597,AABR07030544.1,0.0316847045759723,4,0.00717589031395263,0.178001979134987,0.0043954881975656
ENSRNOG00000020918,Ccnd1,0.0316481101334931,2,0.00720988587796655,0.177899157202875,0.00441467964614898
ENSRNOG00000056790,AC133055.2,0.0315353210407015,1,0.00731569561105111,-0.177581871374027,0.0044778131499421
ENSRNOG00000028456,Ush1g,0.0315182891938145,2,0.00733180980489918,0.177533909982895,0.00448601918240702
ENSRNOG00000009862,Olfm1,0.0314665517678544,1,0.00738098075309565,0.177388138746238,0.00451443769698106
ENSRNOG00000019507,Hnrnpul2,0.0314624755914415,3,0.00738486890905315,0.177376648946364,0.00451514909255215
ENSRNOG00000021023,Mag,0.0314514578370635,2,0.00739538884847186,0.17734558871611,0.00451991317619724
ENSRNOG00000016413,Pstpip1,0.0314109299018508,2,0.00743421654561899,0.177231289285641,0.00454196850017998
ENSRNOG00000020466,Apba3,0.0313663876890766,5,0.00747712863058225,0.177105583449751,0.00456650202074718
ENSRNOG00000004917,Rasal2,0.0313578672069871,2,0.00748536586404436,0.177081527006594,0.0045698483148964
ENSRNOG00000030641,Shisal2a,0.0313430250642539,5,0.00749973659033494,0.177039614392525,0.00457693528877062
ENSRNOG00000022847,Dop1a,0.031339605226372,3,0.00750305177165656,0.177029955731712,0.00457727255596806
ENSRNOG00000014783,Pgghg,0.0313344653420541,2,0.00750803715690861,0.177015438146095,0.00457862811576804
ENSRNOG00000016161,Lman2,0.0313238972087963,2,0.00751829818181644,0.176985584748579,0.00458319873902616
ENSRNOG00000020230,Pias4,0.0312885076801968,3,0.00755276297107569,0.176885577931602,0.00460251533069515
ENSRNOG00000061930,Olr1736,0.0312804999702948,3,0.00756058364246036,0.176862941201075,0.0046043842568
ENSRNOG00000007931,Gucy2d,0.0312796771657102,3,0.00756138769373675,0.176860615077835,0.0046043842568
ENSRNOG00000014933,Dnttip1,0.031272032702481,2,0.00756886207207474,0.176839002209583,0.00460724244149566
ENSRNOG00000050509,Ebi3,0.0312653972859957,1,0.00757535592945862,0.176820240034889,0.00460950189312676
ENSRNOG00000047312,Noxred1,0.0312168409429643,3,0.00762304868369194,0.176682882427711,0.00463681945580408
ENSRNOG00000030729,C4b,0.0312033886591279,4,0.00763631551203202,0.176644809318383,0.0046431846318537
ENSRNOG00000013496,Crisp3,0.0311891241848393,1,0.0076504089191538,0.176604428553871,0.00465004754644998
ENSRNOG00000015619,Agfg1,0.0311655145353275,2,0.00767379342833752,0.176537572588182,0.00466255064536424
ENSRNOG00000055340,Ski,0.0311244038839521,2,0.00771468523915649,0.176421098182593,0.00468567800944475
ENSRNOG00000017976,Slco2b1,0.0310372948739409,2,0.00780206251880279,0.176174047106663,0.00473701201556415
ENSRNOG00000012061,Prkcb,0.0310311633251293,2,0.00780825064380842,0.176156644283232,0.00473903258206945
ENSRNOG00000016362,Gpr4,0.0310102977153417,4,0.00782934611112017,0.176097409734901,0.004750096013837
ENSRNOG00000048622,Sin3b,0.0309821441890298,2,0.00785790145838662,0.176017454216989,0.00476423864648424
ENSRNOG00000019212,Tpp1,0.0309816462422326,4,0.00785840746199399,0.176016039729999,0.00476423864648424
ENSRNOG00000010512,Yipf1,0.0309549652929385,3,0.0078855685103895,0.175940232161204,0.00477895669351031
ENSRNOG00000043303,LOC100910107,0.0309344522774313,4,0.00790651539062615,0.175881927091533,0.00478989933073821
ENSRNOG00000037207,Ubr1,0.0309273839779323,4,0.00791374626101186,0.175861832066916,0.00479252761772892
ENSRNOG00000024452,Carmil2,0.030916451919798,1,0.00792494297318104,0.175830747936185,0.00479755480185037
ENSRNOG00000007437,Irf5,0.030886929463771,2,0.00795526052452048,0.175746776538777,0.0048141493459759
ENSRNOG00000057339,AABR07036323.1,0.030822918913315,1,0.00802139986748541,-0.175564571919608,0.00485240152117725
ENSRNOG00000001404,Agfg2,0.0307765963469459,2,0.00806961076800795,0.175432597731852,0.00487978424462044
ENSRNOG00000019560,Pde2a,0.030701076892731,3,0.00814884014257734,0.175217227728129,0.00492589736432404
ENSRNOG00000003220,H3f3b,0.0306460765289985,2,0.00820703891708652,0.175060208297027,0.00495926868539129
ENSRNOG00000015753,Epn1,0.0306317342117427,1,0.00822228450954061,0.175019239547379,0.0049666698108432
ENSRNOG00000020022,Psmc3ip,0.0306099761920248,2,0.0082454677464863,0.17495706956858,0.00497885852758482
ENSRNOG00000013391,Sorbs2,0.0305020932869701,3,0.00836140125257303,0.174648484926065,0.00504702333054731
ENSRNOG00000062287,AABR07044468.1,0.0304669645538617,1,0.00839950747012278,0.17454788613404,0.00506817828415857
ENSRNOG00000043061,Siah3,0.0304451346003036,1,0.0084232764916319,0.17448534207865,0.00507954622087599
ENSRNOG00000054991,AABR07026281.1,0.030444031910157,2,0.00842447893957494,0.174482182213993,0.00507954622087599
ENSRNOG00000001889,Comt,0.0304320868026405,3,0.00843751586755164,0.174447948691409,0.00508555620779577
ENSRNOG00000011073,Htt,0.0304172312679124,1,0.00845375782612251,0.174405364791088,0.00509349289410358
ENSRNOG00000053259,AC109844.1,0.0303560855804482,5,0.00852094498813766,0.17422997899457,0.00513210776320544
ENSRNOG00000050419,Avil,0.0303348268754258,1,0.00854443095832415,0.174168960711792,0.00514438320003229
ENSRNOG00000010727,Ube2r2,0.030311085460332,2,0.00857073745566386,0.174100791096227,0.00515834726936729
ENSRNOG00000009414,Creld1,0.03025803250902,5,0.00862982001261462,0.173948361616372,0.0051919510317941
ENSRNOG00000007900,Tspan33,0.0302553323625333,1,0.00863283807463271,0.173940600098233,0.0051919510317941
ENSRNOG00000018904,Dtymk,0.030139629920462,1,0.0087631754749685,0.173607689692772,0.00526842607907003
ENSRNOG00000030517,Zfp879,0.0300806352216726,1,0.00883039982725332,0.17343769838669,0.00530642858260762
ENSRNOG00000019778,Cavin1,0.0300785445644186,2,0.00883279171407039,0.173431671168846,0.00530642858260762
ENSRNOG00000023851,Igsf3,0.0300082158814381,1,0.00891363820433082,0.173228796340095,0.00535305737200081
ENSRNOG00000010002,Stpg3,0.0299970452947336,3,0.00892654838087762,0.173196551047455,0.00535886821523845
ENSRNOG00000015052,Star,0.0299863202610634,1,0.00893896149185879,0.173165586249299,0.00536437655431813
ENSRNOG00000003553,Efemp1,0.0298282310539595,2,0.00912398107383578,0.17270851471181,0.00547342658724596
ENSRNOG00000011381,Acsbg1,0.0297583458890031,1,0.00920700681089512,0.172506074933618,0.00552123427637315
ENSRNOG00000020598,LOC100909725,0.0297529660262668,1,0.00921342999052638,0.172490480972913,0.00552308716652099
